NCODE,No,ECLATER (catalogue 4),REPERE (info_libre),REFERENCE (info_libre),DESIGN. Français (langue2),ANGLAIS (désignation),ANCIEN CODE (info_libre),EMPLACEMENT,FAMILLE,,CATALOG1,CATALOG2,CATALOG3,UNITE,REPERE2,ECLATE2,REPERE3,ECLATE3,REPERE4,ECLATE4,REPERE5,ECLATE5,REPERE6,ECLATE6,REPERE7,ECLATE7,REPERE8,ECLATE8,REPERE9,ECLATE9,REPERE10,ECLATE10,REPERE11,ECLATE11,REPERE12,ECLATE12,REPERE13,ECLATE13,REPERE14,ECLATE14,REPERE15,ECLATE15,RMRQ,REF_ALT,,PICT1,PICT2,PICT3,PICT4
7113-ANNE89-001,,89TIMING GEAR,4,307121,RETAINING RING ,ANNEAU DE RETENUE ,0,0,7PDR,7PDR,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-ARBR00-001,,59OIL PUMP,13,154622,SHAFT ,ARBRE ,0,0,7PDR,7PDR,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,13,59OIL PUMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-ARBR55-001,,55OIL CLEANER,2,362257,SHAFT    ,ARBRE    ,0,0,7PDR,7PDR,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-ARBR74-001,,74SEA WATER PUMP,5,1304982,SHAFT ,ARBRE ,0137-ARBR00-030,RC53,7PDR,7PDR,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,PIECE,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-ARBR89-001,,89TIMING GEAR,1,349214,CAMSHAFT ,ARBRE A CAMES ,0,0,7PDR,5MDP,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-ATTE11-001,,11COMPRESSOR,-,1411279,COUPLING COIL ,ATTELAGE COIL ,0,0,7PDR,6POUT,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-AUXI00-001,,"07AUXILIARY HEATER, ENGINE",22,1368701,"AUXILIARY HEATER, ENGINE ","AUXILIAIRE DE CHAUFFAGE, MOTEUR ",0,0,7PDR,#N/A,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0,"07AUXILIARY HEATER, ENGINE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-AUXI07-001,,"07AUXILIARY HEATER, ENGINE",25,351885,"AUXILIARY HEATER, ENGINE ","AUXILIAIRE DE CHAUFFAGE, MOTEUR ",0,0,7PDR,#N/A,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-AUXI07-002,,"07AUXILIARY HEATER, ENGINE",23,1348501,"AUXILIARY HEATER, ENGINE ","AUXILIAIRE DE CHAUFFAGE, MOTEUR ",0,0,7PDR,#N/A,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-AVER00-001,,44INSTRUMENT PANEL,-,1313718,BUZZER ,AVERTISSEUR SONORE ,0,0,7PDR,#N/A,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,-,44INSTRUMENT PANEL,-,44INSTRUMENT PANEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-AVER00-002,,44INSTRUMENT PANEL,-,1327178,WARNING LAMP PANEL ,AVERTISSEMENT PANNEAU DE LAMPE ,0,0,7PDR,3FEC,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,-,44INSTRUMENT PANEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BAGU00-001,,19CYLINDER BLOCK,10,1365143,RING ,BAGUE ,0,0,7PDR,7PDR,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0,"68REPAIR KIT, PISTON AND CYL.LINER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BAGU00-002,,64PISTON,2,1372886,COMPRESSION RING ,BAGUE COMPRESSION,0126-SEGM00-008,RC53,7PDR,5MDP,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,PIECE,3,64PISTON,2,64PISTON,2,"68REPAIR KIT, PISTON AND CYL.LINER",1,"69REPAIR KIT, PISTON RINGS",,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BAGU00-007,,13COOLANT PUMP,3,1338040,SEALING RING ,BAGUE D'ETANCHEITE ,0,0,7PDR,7PDR,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0,"67REPAIR KIT, COOLANT PUMP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BAGU00-009,,41INJECTION PUMP,0,1408446,SEALING RING ,BAGUE D'ETANCHEITE ,0,0,7PDR,7PDR,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0,41INJECTION PUMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BAGU00-011,,33FEED PUMP,0,386622,GUIDE RING ,BAGUE DE GUIDAGE ,0,0,7PDR,7PDR,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,1,33FEED PUMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BAGU00-013,,"82STARTER MOTOR, 2-POLE ELECTRIC SYSTEM",-,192003,BUSHING ,BAGUE ,0,0,7PDR,#N/A,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,-,"81STARTER MOTOR, 1-POLE ELECTRIC SYSTEM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BAGU00-014,,"82STARTER MOTOR, 2-POLE ELECTRIC SYSTEM",-,313257,BUSHING ,BAGUE ,0,0,7PDR,#N/A,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,-,"81STARTER MOTOR, 1-POLE ELECTRIC SYSTEM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BAGU00-015,,"82STARTER MOTOR, 2-POLE ELECTRIC SYSTEM",-,313263,BUSHING ,BAGUE ,0,0,7PDR,#N/A,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,-,"81STARTER MOTOR, 1-POLE ELECTRIC SYSTEM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BAGU03-001,,"03AIR INTAKE, AIR CLEANER",3,1397005,RING ,BAGUE ,0,0,7PDR,7PDR,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BAGU11-001,,11COMPRESSOR,-,,COMPRESSION RING ,BAGUE DE SERRAGE ,0,0,7PDR,5MDP,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BAGU19-001,,19CYLINDER BLOCK,7,346207,"BEARING BUSH
CAMSHAFT",BAGUE CAMES,0130-COUS00-004,RC52,7PDR,#N/A,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,PIECE,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BAGU32-001,,32EXHAUST SYSTEM,-,15323,SEALING RING ,BAGUE D'ETANCHEITE ,0,0,7PDR,7PDR,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BAGU44-001,,44INSTRUMENT PANEL,-,1121799,RING ,BAGUE ,0,0,7PDR,7PDR,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BAGU51-001,,51LNJEC TION PUMP,10,1400533,SEALING RING ,BAGUE D'ETANCHEITE ,0,0,7PDR,7PDR,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BAGU61-001,,"61PIPES AND HOSES, COOLANT PUMP",2,1104018,RING ,BAGUE ,0,0,7PDR,7PDR,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BAGU75-001,,"75SEA WATER PUMP, MOUNTING",15,391747,RING ,BAGUE ,0,0,7PDR,7PDR,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BAGU82-001,,"82STARTER MOTOR, 2-POLE ELECTRIC SYSTEM",-,280710,BUSHING ,BAGUE ,0,0,7PDR,#N/A,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BALL79-001,,79SPEED SETTING,-,179699,BALL JOINT HOUSING ,BALL COMMUNE DE LOGEMENT ,0,0,7PDR,#N/A,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BALL79-002,,79SPEED SETTING,-,178155,BALL PIN ,BALL PIN ,0,0,7PDR,#N/A,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BANJ00-001,,"42INJECTION PUMP, DELIVERY PIPE",0,812402,BANJO UNION,BANJO UNION,0,0,7PDR,#N/A,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0,"42INJECTION PUMP, DELIVERY PIPE",22,"42INJECTION PUMP, DELIVERY PIPE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BANJ00-007,,"35FUEL FILTER ASSY, FUEL PIPE",-,1351470,BANJO UNION ,BANJO UNION ,0,0,7PDR,#N/A,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,-,"35FUEL FILTER ASSY, FUEL PIPE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BANJ35-001,,"35FUEL FILTER ASSY, FUEL PIPE",-,1384620,BANJO UNION ,BANJO UNION ,0,0,7PDR,#N/A,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BANJ63-001,,"63PIPES AND HOSES, WITH KEEL-COOLING",12,1353824,BANJO UNION ,BANJO UNION ,0,0,7PDR,#N/A,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BARR85-001,,"85STOP CONTROL, WITHOUT TIMER MODULE",-,,ROD ,BARRE ,0,0,7PDR,7PDR,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BATT10-001,,"10CABLE HARNESS, ENGINE",-,,BATTERY,BATTERIE,0,0,7PDR,#N/A,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BATT10-002,,"10CABLE HARNESS, ENGINE",-,,BATTERY MASTER SWITCH,BATTERIE MASTER SWITCH,0,0,7PDR,#N/A,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BATT25-001,,"25ELECTRICAL EQUIPMENT, ELECTRICAL COMPONENTS",-,814254,BATTERY CABLE TERMINAL ,BATTERIE CABLE TERMINAL ,0,0,7PDR,#N/A,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BATT25-002,,"25ELECTRICAL EQUIPMENT, ELECTRICAL COMPONENTS",-,243022,BATTERY CABLE TERMINAL ,BATTERIE CABLE TERMINAL ,0,0,7PDR,#N/A,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BATT25-003,,"25ELECTRICAL EQUIPMENT, ELECTRICAL COMPONENTS",-,243024,BATTERY CABLE TERMINAL ,BATTERIE CABLE TERMINAL ,0,0,7PDR,#N/A,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BATT25-004,,"25ELECTRICAL EQUIPMENT, ELECTRICAL COMPONENTS",-,809165,BATTERY CABLE TERMINAL ,BATTERIE CABLE TERMINAL ,0,0,7PDR,#N/A,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BATT25-005,,"25ELECTRICAL EQUIPMENT, ELECTRICAL COMPONENTS",-,809166,BATTERY CABLE TERMINAL ,BATTERIE CABLE TERMINAL ,0,0,7PDR,#N/A,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BATT25-006,,"25ELECTRICAL EQUIPMENT, ELECTRICAL COMPONENTS",-,807125,BATTERY CABLE TERMINAL ,BATTERIE CABLE TERMINAL ,0,0,7PDR,#N/A,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BATT25-007,,"25ELECTRICAL EQUIPMENT, ELECTRICAL COMPONENTS",-,807126,BATTERY CABLE TERMINAL ,BATTERIE CABLE TERMINAL ,0,0,7PDR,#N/A,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BATT25-008,,"25ELECTRICAL EQUIPMENT, ELECTRICAL COMPONENTS",-,809167,BATTERY CABLE TERMINAL ,BATTERIE CABLE TERMINAL ,0,0,7PDR,#N/A,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BATT25-009,,"25ELECTRICAL EQUIPMENT, ELECTRICAL COMPONENTS",-,809168,BATTERY CABLE TERMINAL ,BATTERIE CABLE TERMINAL ,0,0,7PDR,#N/A,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BATT79-001,,79SPEED SETTING,-,,BATTERY ,BATTERIE ,0,0,7PDR,#N/A,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BIEL11-001,,11COMPRESSOR,-,,CONNECTING ROD ,BIELLE ,0,0,7PDR,5MDP,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BIEL15-001,,15CRANK MECHANISM,2,1401815,CONNECTING ROD ,BIELLE ,0126-BIEL00-004,RC52,7PDR,5MDP,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,PIECE,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BLOC19-001,,19CYLINDER BLOCK,1,1425838,CYLINDER BLOCK ,BLOC-CYLINDRES ,0,0,7PDR,6POUT,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BLOC25-001,,"25ELECTRICAL EQUIPMENT, ELECTRICAL COMPONENTS",-,203875,JUNCTION BLOCK ,BLOC DE JONCTION ,0,0,7PDR,7PDR,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BLOC25-002,,"25ELECTRICAL EQUIPMENT, ELECTRICAL COMPONENTS",-,296053,JUNCTION BLOCK ,BLOC DE JONCTION ,0,0,7PDR,7PDR,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BLOC25-003,,"25ELECTRICAL EQUIPMENT, ELECTRICAL COMPONENTS",-,133078,JUNCTION BLOCK ,BLOC DE JONCTION ,0,0,7PDR,7PDR,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BLOC34-001,,34FLYWHEEL HOUSING,0,1347492,LOCKING PART ,BLOCAGE PARTIE ,0,0,7PDR,7PDR,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BOÎT47-001,,47JUNCTION BOX,-,1350847,JUNCTION BOX ,BOÎTE DE DERIVATION ,0,0,7PDR,7PDR,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BOÎT47-002,,47JUNCTION BOX,-,,JUNCTION BOX ,BOÎTE DE DERIVATION ,0,0,7PDR,7PDR,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BOÎT74-001,,74SEA WATER PUMP,1,1304981,PUMP HOUSING ,BOÎTIER DE POMPE ,0,0,7PDR,7PDR,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BOÎT88-001,,"88THERMOSTAT HOUSING, WITH KEEL-COOLING",1,1363541,THERMOSTAT HOUSING ,BOÎTIER DE THERMOSTAT ,0,0,7PDR,7PDR,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BORN25-001,,"25ELECTRICAL EQUIPMENT, ELECTRICAL COMPONENTS",-,,EARTH TERMINAL ,BORNE DE TERRE ,0,0,7PDR,3FEC,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BOUC00-001,,20CYLINDER HEAD,5,931106,FILLER CAP ,BOUCHON DE REMPLISSAGE ,0,0,7PDR,3FEC,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,5,73ROCKER COVER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BOUC00-003,,"57OIL FILLER, DIPSTICK",16,308678,FILLER CAP ,BOUCHON DE REMPLISSAGE ,0,0,7PDR,3FEC,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,17,"57OIL FILLER, DIPSTICK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BOUC00-005,,"03AIR INTAKE, AIR CLEANER",9,1375703,HEAT SHIELD ,BOUCLIER THERMIQUE ,0,0,7PDR,7PDR,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0,"03AIR INTAKE, AIR CLEANER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BOUC32-001,,32EXHAUST SYSTEM,-,1309856,HEAT SHIELD ,BOUCLIER THERMIQUE ,0,0,7PDR,7PDR,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BOUC32-002,,32EXHAUST SYSTEM,-,381568,HEAT SHIELD ,BOUCLIER THERMIQUE ,0,0,7PDR,7PDR,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BOUT00-001,,44INSTRUMENT PANEL,-,1338933,KNOB ,BOUTON ,0,0,7PDR,7PDR,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,-,44INSTRUMENT PANEL,-,44INSTRUMENT PANEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BRAN45-001,,"45INSULATION PARTS, BRANCH",-,1349588,BRANCH ,BRANCHE ,0,0,7PDR,#N/A,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BRAN45-002,,"45INSULATION PARTS, BRANCH",-,1387753,BRANCH ,BRANCHE ,0,0,7PDR,#N/A,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BRAN45-003,,"45INSULATION PARTS, BRANCH",-,1384453,BRANCH ,BRANCHE ,0,0,7PDR,#N/A,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BRAN45-004,,"45INSULATION PARTS, BRANCH",-,1351988,BRANCH ,BRANCHE ,0,0,7PDR,#N/A,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BRAN45-005,,"45INSULATION PARTS, BRANCH",-,1347908,BRANCH ,BRANCHE ,0,0,7PDR,#N/A,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BRAN45-006,,"45INSULATION PARTS, BRANCH",-,1362507,BRANCH ,BRANCHE ,0,0,7PDR,#N/A,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BRAN45-007,,"45INSULATION PARTS, BRANCH",-,1362508,BRANCH ,BRANCHE ,0,0,7PDR,#N/A,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BRAN45-008,,"45INSULATION PARTS, BRANCH",-,1357176,BRANCH ,BRANCHE ,0,0,7PDR,#N/A,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BRAN45-009,,"45INSULATION PARTS, BRANCH",-,1379799,BRANCH ,BRANCHE ,0,0,7PDR,#N/A,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BRAN45-010,,"45INSULATION PARTS, BRANCH",-,1384780,BRANCH ,BRANCHE ,0,0,7PDR,#N/A,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BRAN45-011,,"45INSULATION PARTS, BRANCH",-,1380669,BRANCH ,BRANCHE ,0,0,7PDR,#N/A,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BRAN45-012,,"45INSULATION PARTS, BRANCH",-,1357175,BRANCH ,BRANCHE ,0,0,7PDR,#N/A,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BRAN45-013,,"45INSULATION PARTS, BRANCH",-,1347907,BRANCH ,BRANCHE ,0,0,7PDR,#N/A,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BRAN45-014,,"45INSULATION PARTS, BRANCH",-,1380275,BRANCH ,BRANCHE ,0,0,7PDR,#N/A,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BRAN45-015,,"45INSULATION PARTS, BRANCH",-,1349586,BRANCH ,BRANCHE ,0,0,7PDR,#N/A,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BRAN45-016,,"45INSULATION PARTS, BRANCH",-,1362380,BRANCH ,BRANCHE ,0,0,7PDR,#N/A,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BRAS85-001,,"85STOP CONTROL, WITHOUT TIMER MODULE",-,,ARM ,BRAS ,0,0,7PDR,#N/A,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BRID00-002,,22DIPSTICK,14,812913,FLANGE NUT ,BRIDE NUT ,0,0,7PDR,3FEC,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,22,"23DISCHARGE, PUMP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BRID00-003,,"57OIL FILLER, DIPSTICK",15,815131,FLANGE NUT ,BRIDE NUT ,0,0,7PDR,3FEC,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,23,"58OIL PRESSURE SENSOR, OIL PRESSURE MONITOR",11,"53LUBRICATION, TURBOCHARGER",21,"53LUBRICATION, TURBOCHARGER",11,"53LUBRICATION, TURBOCHARGER",20,"53LUBRICATION, TURBOCHARGER",-,"35FUEL FILTER ASSY, FUEL PIPE",,,,,,,,,,,,,,,,,,,,,,,
7113-BRID00-009,,"65PROTECTION COVER, ALTERNATOR",6,815133,FLANGE NUT ,BRIDE NUT ,0,0,7PDR,3FEC,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,6,09BELT TRANSMISSION,-,"83STARTER MOTOR, WITH FITTING PARTS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BRID00-010,,40HEAT EXCHANGER,4,1349770,FLANGE ,BRIDE ,0138-BRID00-0001,RC52,7PDR,3FEC,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,PIECE,8,40HEAT EXCHANGER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BRID00-015,,78SILENCER,-,1331682,FLANGE ,BRIDE ,0,0,7PDR,3FEC,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,-,78SILENCER,-,32EXHAUST SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BRID00-016,,78SILENCER,-,1302707,FLANGE ,BRIDE ,0,0,7PDR,3FEC,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,-,78SILENCER,-,32EXHAUST SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BRID00-017,,78SILENCER,-,1338329,FLANGE ,BRIDE ,0,0,7PDR,3FEC,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,-,78SILENCER,-,32EXHAUST SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113-BRID12-001,,"12COMPRESSOR MOUNTING, SUPPLY CIRCUIT",-,1314103,FLANGE NUT ,BRIDE NUT ,0,0,7PDR,3FEC,,MOTEUR AUXILIAIRE,SCANIA 9 MARINE,0,0-,0-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
